spine,show,year,archiveID,episode,why
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E06-night-of-living-news,Night of Living News,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E07-a-year-to-remember,A Year to Remember,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E08-midnight-plane-to-paris,Midnight Plane to Paris,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E09-me-thinks-my-parents-doth-protest-too-much,Me Thinks My Parents Doth Protest Too Much,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E10-winners-take-all,Winners Take All,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E11-till-death-or-next-thursday-do-we-part,Till Death or Next Thursday Do We Part,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E12-i-m-dreaming-of-a-brown-christmas,I'm Dreaming of a Brown Christmas,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E13-games-mother-play,Games Mother Play,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E14-the-british-invasion,The British Invasion,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E15-back-to-the-ball,Back to the Ball,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E16-the-intern,The Intern,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E17-trickster-we-hardly-knew-ye,"Trickster, We Hardly Knew Ye","1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E18-the-world-according-to-avery,The World According to Avery,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E19-bump-in-the-night,Bump in the Night,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E20-to-market-to-market,"To Market, to Market","1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E21-two-for-the-road,Two for the Road,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E22-murphy-and-the-amazing-leaping-man,Murphy and the Amazing Leaping Man,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E23-the-egg-i,The Egg & I,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E24-ship-of-phil-s,Ship of Phil's,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s05E25-one,One,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E01-the-more-things-change,The More Things Change,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E02-angst-for-the-memories,Angst for the Memories,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E03-black-and-white-and-read-all-over,Black and White and Read All Over,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E04-political-correctness,Political Correctness,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E05-the-young-the-rest-of-us,The Young & the Rest of Us,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E06-ticket-to-writhe,Ticket to Writhe,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E07-i-don-t-know-you-from-madam,I Don't Know You from Madam,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E08-all-the-life-that-s-fit-to-print,All the Life That's Fit to Print,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E09-bah-humboldt,Bah Humboldt,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E10-reaper-madness,Reaper Madness,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E11-it-s-not-easy-being-brown,It's Not Easy Being Brown,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E12-to-have-and-have-not,To Have and Have Not,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E13-sox-and-the-single-woman,Sox and the Single Woman,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E14-a-piece-of-the-auction,A Piece of the Auction,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E15-the-thrill-of-the-hunt,The Thrill of the Hunt,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E16-the-deal-of-the-art,The Deal of the Art,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E17-the-anchorman,The Anchorman,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E18-fjord-eyes-only,Fjord Eyes Only,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E19-crime-story,Crime Story,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E20-the-fifth-anchor,The Fifth Anchor,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E21-anything-but-cured,Anything But Cured,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E22-the-tip-of-the-silverburg,The Tip of the Silverburg,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E23-it-s-just-like-riding-a-bike,It's Just Like Riding a Bike,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E24-my-movie-with-louis,My Movie with Louis,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s06E25-the-more-things-stay-the-same,The More Things Stay the Same,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E01-brown-vs-the-board-of-education,Brown vs. The Board of Education,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E02-where-have-you-gone-joe-dimaggio,"Where Have You Gone, Joe DiMaggio?","1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E03-loose-affiliations,Loose Affiliations,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E04-be-careful-what-you-wish-for,Be Careful What You Wish For,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E05-burger-she-wrote,"Burger, She Wrote","1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E06-humboldt-iv-judgment-day,Humboldt IV: Judgment Day,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E07-frank-cuts-loose,Frank Cuts Loose,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E08-reporters-make-strange-bedfellows,Reporters Make Strange Bedfellows,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E09-prelude-to-a-kiss,Prelude to a Kiss,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E10-bye-bye-bernecky,Bye Bye Bernecky,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E11-the-secret-life-of-jim-dial,The Secret Life of Jim Dial,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E12-brown-in-toyland,Brown in Toyland,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E13-the-best-and-not-so-brightest,The Best and Not-So-Brightest,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E14-rumble-in-the-alley,Rumble in the Alley,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E15-requiem-for-a-crew-guy,Requiem for a Crew Guy,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E16-i-want-my-mtv-jay,I Want My MTV-Jay,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E17-specific-overtures,Specific Overtures,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E18-a-rat-s-tale,A Rat's Tale,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E19-it-s-miller-time,It's Miller Time,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E20-mcgovern-unclothed,McGovern: Unclothed,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E21-the-good-nephew,The Good Nephew,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E22-fyi-of-the-hurricane,FYI of the Hurricane,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E23-model-relationships,Model Relationships,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E24-make-room-for-daddy,Make Room for Daddy,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E25-retrospective-1,Retrospective (1),"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s07E26-retrospective-2,Retrospective (2),"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E01-altered-states,Altered States,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E02-the-awful-truth,The Awful Truth,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E03-fearless-frank,Fearless Frank,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E04-murphy-s-law,Murphy's Law,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E05-sex-or-death,Sex or Death,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E06-miller-s-crossing,Miller's Crossing,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E07-the-feminine-critique,The Feminine Critique,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E08-bad-company,Bad Company,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E09-the-ten-percent-solution,The Ten Percent Solution,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E10-the-humboldt-doldt,The Humboldt Doldt,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E11-dick-and-dottie,Dick and Dottie,"1988, modern television, no licence claimed"
murphy-brown-1988,Murphy Brown,1988,murphy-brown-s08E12-all-in-the-family,All in the Family,"1988, modern television, no licence claimed"
